{https://registry.gdi-de.org/id/de.hh.up}name,{https://registry.gdi-de.org/id/de.hh.up}dhid,{https://registry.gdi-de.org/id/de.hh.up}linien,{https://registry.gdi-de.org/id/de.hh.up}linienzahl,{https://registry.gdi-de.org/id/de.hh.up}art,{https://registry.gdi-de.org/id/de.hh.up}abfahrten,{https://registry.gdi-de.org/id/de.hh.up}geom,CRS
Burbekstraße,de:02000:83026::830087,281,1,Stadtbus,167,POINT (9.874360 53.616280),EPSG:4326
Pflugacker,de:02000:83028::830093,"M4,N603",2,"Metrobus, Nachtbus",232,POINT (9.898400 53.613260),EPSG:4326
Furchenacker,de:02000:83029::830095,"M4,N603",2,"Metrobus, Nachtbus",232,POINT (9.897154 53.616982),EPSG:4326
Dallbregen,de:02000:83030::830097,"M4,N603",2,"Metrobus, Nachtbus",232,POINT (9.896210 53.618916),EPSG:4326
Baumacker,de:02000:83031::830100,"284,M4,N603",3,"Metrobus, Nachtbus, Stadtbus",215,POINT (9.895470 53.620510),EPSG:4326
Grenzacker,de:02000:83032::830058,"284,M4",2,"Metrobus, Stadtbus",318,POINT (9.892080 53.619840),EPSG:4326
Mergenthalerweg,de:02000:83034::830110,"184,284,384",3,Stadtbus,208,POINT (9.896293 53.613148),EPSG:4326
Halstenbeker Stieg,de:02000:83035::830108,"184,284,384",3,Stadtbus,208,POINT (9.890748 53.616901),EPSG:4326
Steinwiesenweg,de:02000:83037::830131,181,1,Stadtbus,112,POINT (9.915997 53.609838),EPSG:4326
Dörpsweg,de:02000:83038::830132,181,1,Stadtbus,112,POINT (9.911670 53.611100),EPSG:4326
Rebenacker,de:02000:83039::830138,N603,1,Nachtbus,9,POINT (9.901210 53.619130),EPSG:4326
Max-Tau-Straße,de:02000:83040::830143,181,1,Stadtbus,171,POINT (9.950670 53.592030),EPSG:4326
Mühlenauweg,de:02000:83041::830145,"115,183,281,392,M4,N603",6,"Metrobus, Nachtbus, Stadtbus",332,POINT (9.909880 53.604340),EPSG:4326
Jaarsmoor,de:02000:83042::830148,181,1,Stadtbus,43,POINT (9.891050 53.608540),EPSG:4326
Deepenbrook (Möbel Höffner),de:02000:83043::830061,"183,M21,N603",3,"Metrobus, Nachtbus, Stadtbus",357,POINT (9.908361 53.621067),EPSG:4326
Max-Brauer-Allee (Mitte),de:02000:84001::840044,"115,183,M15,M20,M25,N600,N610",7,"Metrobus, Nachtbus, Stadtbus",903,POINT (9.949333 53.558653),EPSG:4326
S Holstenstraße,de:02000:84002:3:840039,"180,M20,M25,M3,N600,N602,N610,X3",8,"Expressbus, Metrobus, Nachtbus, Stadtbus",1210,POINT (9.948682 53.562319),EPSG:4326
U S Sternschanze,de:02000:84004:2:840071,181,1,Stadtbus,79,POINT (9.966427 53.564138),EPSG:4326
U Schlump,de:02000:84005:2:840163,"181,M15,N603",3,"Metrobus, Nachtbus, Stadtbus",410,POINT (9.970153 53.567519),EPSG:4326
Alsenplatz,de:02000:84006::840075,"M20,M25,N600",3,"Metrobus, Nachtbus",450,POINT (9.951281 53.565952),EPSG:4326
U Christuskirche,de:02000:84007::840159,N603,1,Nachtbus,12,POINT (9.963564 53.569500),EPSG:4326
Arenen,de:02000:84008::840045,180,1,Stadtbus,21,POINT (9.899360 53.588570),EPSG:4326
Fruchtallee (Hamburg-Haus),de:02000:84009::840151,"M20,M25,N600,N603",4,"Metrobus, Nachtbus",462,POINT (9.956700 53.570960),EPSG:4326
Schulweg,de:02000:84010:1:840121,"M20,M25,M4,N600,N603",5,"Metrobus, Nachtbus",851,POINT (9.959424 53.574631),EPSG:4326
Schlankreye (DKH),de:02000:84011:1:840041,"181,M4",2,"Metrobus, Stadtbus",562,POINT (9.969830 53.571810),EPSG:4326
Kaiser-Friedrich-Ufer,de:02000:84012::840130,M4,1,Metrobus,389,POINT (9.963686 53.573298),EPSG:4326
Bogenstraße,de:02000:84013::840138,181,1,Stadtbus,173,POINT (9.973019 53.574098),EPSG:4326
Bismarckstraße,de:02000:84014::840140,181,1,Stadtbus,171,POINT (9.969355 53.576670),EPSG:4326
Mansteinstraße,de:02000:84015::840142,181,1,Stadtbus,171,POINT (9.965130 53.578950),EPSG:4326
Goebenstraße,de:02000:84016::840005,"M20,M25,N600",3,"Metrobus, Nachtbus",450,POINT (9.962090 53.577870),EPSG:4326
Eidelstedter Weg,de:02000:84017::840144,"113,181",2,Stadtbus,285,POINT (9.957079 53.580895),EPSG:4326
Sorthmannweg,de:02000:84018::840147,181,1,Stadtbus,171,POINT (9.956050 53.583560),EPSG:4326
Veilchenweg (West),de:02000:84019::840149,181,1,Stadtbus,171,POINT (9.957600 53.588750),EPSG:4326
Lohkoppelweg,de:02000:84020::830003,181,1,Stadtbus,171,POINT (9.954944 53.592012),EPSG:4326
Apostelkirche,de:02000:84022::840113,M4,1,Metrobus,389,POINT (9.945380 53.575260),EPSG:4326
Methfesselstraße,de:02000:84023::840115,N603,1,Nachtbus,12,POINT (9.945790 53.579490),EPSG:4326
Sartoriusstraße,de:02000:84024::840111,M4,1,Metrobus,389,POINT (9.941510 53.577900),EPSG:4326
Högenstraße,de:02000:84025::840107,"M4,N603",2,"Metrobus, Nachtbus",401,POINT (9.938340 53.580980),EPSG:4326
Langenfelder Damm,de:02000:84026:3:840104,"115,183,M4,N603",4,"Metrobus, Nachtbus, Stadtbus",322,POINT (9.935360 53.582680),EPSG:4326
Augustenburger Straße,de:02000:84027::840057,"113,115,183",3,Stadtbus,220,POINT (9.944590 53.565360),EPSG:4326
Basselweg,de:02000:84028::840091,"115,183,M4,N603",4,"Metrobus, Nachtbus, Stadtbus",400,POINT (9.931900 53.587500),EPSG:4326
Volksparkstraße,de:02000:84029:1:830004,"115,183,392,M22,M4,N603",6,"Metrobus, Nachtbus, Stadtbus",699,POINT (9.928786 53.592249),EPSG:4326
S Stellingen,de:02000:84030::840093,"180,M22",2,"Metrobus, Stadtbus",318,POINT (9.919127 53.590012),EPSG:4326
Lederstraße,de:02000:84031::840016,180,1,Stadtbus,164,POINT (9.907469 53.589682),EPSG:4326
Am Volkspark,de:02000:84032::840015,180,1,Stadtbus,164,POINT (9.908245 53.585595),EPSG:4326
BAB-Auffahrt Volkspark,de:02000:84033::840014,180,1,Stadtbus,164,POINT (9.917488 53.581571),EPSG:4326
Winsberg (West),de:02000:84034::840023,180,1,Stadtbus,111,POINT (9.912864 53.575556),EPSG:4326
Winsberg (Nord),de:02000:84035::840022,180,1,Stadtbus,111,POINT (9.917538 53.576673),EPSG:4326
Winsberg (Süd),de:02000:84036::840024,180,1,Stadtbus,106,POINT (9.917591 53.574456),EPSG:4326
Rondenbarg,de:02000:84037::840011,180,1,Stadtbus,169,POINT (9.919579 53.578433),EPSG:4326
Marlowring,de:02000:84038::840010,180,1,Stadtbus,169,POINT (9.924999 53.573520),EPSG:4326
Ruhrstraße,de:02000:84039:1:840009,"180,288",2,Stadtbus,211,POINT (9.923260 53.570680),EPSG:4326
Tiedemannstraße,de:02000:84040::840083,"115,183",2,Stadtbus,203,POINT (9.935070 53.579900),EPSG:4326
Armbruststraße,de:02000:84041::840081,"115,183",2,Stadtbus,203,POINT (9.940002 53.574260),EPSG:4326
Langenfelder Straße,de:02000:84042::840077,"113,115,183",3,Stadtbus,318,POINT (9.944140 53.569100),EPSG:4326
Stresemannstraße,de:02000:84043::840036,"115,183",2,Stadtbus,100,POINT (9.945091 53.563591),EPSG:4326
Schulterblatt,de:02000:84044::840065,M15,1,Metrobus,231,POINT (9.960120 53.563740),EPSG:4326
Schnackenburgallee,de:02000:84047::840132,M22,1,Metrobus,236,POINT (9.904172 53.592103),EPSG:4326
U S Sternschanze (Kehre),de:02000:84048::840070,181,1,Stadtbus,79,POINT (9.968602 53.564260),EPSG:4326
Schnackenburgallee (Mitte),de:02000:84049::840046,180,1,Stadtbus,164,POINT (9.911173 53.583721),EPSG:4326
Hellgrundweg (Arenen),de:02000:84050::840180,M22,1,Metrobus,236,POINT (9.898643 53.592879),EPSG:4326
Langenfelder Damm (Kieler Straße),de:02000:84060::840089,"115,183,M4,N603",4,"Metrobus, Nachtbus, Stadtbus",299,POINT (9.933430 53.584301),EPSG:4326
S Holstenstraße (Holstenplatz),de:02000:84079::840079,"115,183,N610",3,"Nachtbus, Stadtbus",211,POINT (9.946398 53.561919),EPSG:4326
Scheelring,de:02000:86002::860073,"191,N603",2,"Nachtbus, Stadtbus",158,POINT (9.910540 53.638810),EPSG:4326
Graf-Otto-Weg,de:02000:86003::860004,"M5,N603",2,"Metrobus, Nachtbus",227,POINT (9.911960 53.645690),EPSG:4326
Oldesloer Straße,de:0:0::0,"183,191,195,284,M21,M5,N603,X95",8,"Expressbus, Metrobus, Nachtbus, Stadtbus",932,POINT (9.917800 53.636320),EPSG:4326
A Schnelsen,de:02000:86006::860070,"195,X95",2,"Expressbus, Stadtbus",116,POINT (9.905710 53.633370),EPSG:4326
A Burgwedel,de:02000:86007::860021,"M5,N603",2,"Metrobus, Nachtbus",119,POINT (9.908280 53.647050),EPSG:4326
IKEA Schnelsen,de:02000:86008::860052,284,1,Stadtbus,74,POINT (9.928194 53.648118),EPSG:4326
Burgwedeltwiete,de:02000:86009::860043,191,1,Stadtbus,149,POINT (9.911571 53.641930),EPSG:4326
Burgwedelkamp,de:02000:86010::860051,"191,M5,N603",3,"Metrobus, Nachtbus, Stadtbus",376,POINT (9.915743 53.642683),EPSG:4326
Anna-Susanna-Stieg,de:02000:86011::860056,"191,N603",2,"Nachtbus, Stadtbus",158,POINT (9.921035 53.642424),EPSG:4326
Eisenhansweg,de:02000:86012::860058,"191,N603",2,"Nachtbus, Stadtbus",158,POINT (9.921911 53.645333),EPSG:4326
Dornröschenweg,de:02000:86013::860060,"191,N603",2,"Nachtbus, Stadtbus",158,POINT (9.920885 53.647540),EPSG:4326
Grothwisch,de:02000:86014::860063,"191,N603",2,"Nachtbus, Stadtbus",81,POINT (9.918090 53.652070),EPSG:4326
Albertinen-Krankenhaus (A Schnelsen),de:02000:86015::860064,183,1,Stadtbus,107,POINT (9.905010 53.632050),EPSG:4326
Franzosenheide,de:02000:86016::860065,183,1,Stadtbus,107,POINT (9.900220 53.631420),EPSG:4326
Frohmestraße (Mitte),de:02000:86018::860027,"183,191,195,284,M21,M5,N603",7,"Metrobus, Nachtbus, Stadtbus",875,POINT (9.921880 53.631960),EPSG:4326
Wählingsweg,de:02000:86019:1:860031,"183,284,M21,N603",4,"Metrobus, Nachtbus, Stadtbus",328,POINT (9.919550 53.631570),EPSG:4326
Halstenbeker Straße,de:02000:86020:1:830008,"183,284",2,Stadtbus,202,POINT (9.909760 53.627330),EPSG:4326
Graf-Johann-Weg,de:02000:86021:2:830006,"183,284,M21,N603",4,"Metrobus, Nachtbus, Stadtbus",350,POINT (9.919200 53.627940),EPSG:4326
Sellhopsweg (Albertinen-Haus),de:02000:86022::860039,"191,195,M5",3,"Metrobus, Stadtbus",423,POINT (9.928720 53.629460),EPSG:4326
Peter-Timm-Straße,de:02000:86023::860054,M5,1,Metrobus,218,POINT (9.915890 53.639950),EPSG:4326
Graf-Otto-Weg (West),de:02000:86027::860079,N603,1,Nachtbus,9,POINT (9.908660 53.644430),EPSG:4326
Wietersheim,de:02000:86028::860281,284,1,Stadtbus,95,POINT (9.898200 53.625170),EPSG:4326
Wogenmannsburg,de:02000:86029::860291,284,1,Stadtbus,95,POINT (9.903390 53.626010),EPSG:4326
Röthmoorweg,de:02000:86037::860371,"M21,N603",2,"Metrobus, Nachtbus",124,POINT (9.922367 53.628601),EPSG:4326
Grandkoppel (Mendelstraße),de:0:0::0,"234,534",2,Stadtbus,2,POINT (10.191271 53.504540),EPSG:4326
Alsterkrugchaussee (Mitte),de:02000:90000::900057,"M23,M28",2,Metrobus,346,POINT (10.005363 53.617854),EPSG:4326
U Klosterstern,de:02000:90001::900022,"114,N605",2,"Nachtbus, Stadtbus",159,POINT (9.987320 53.582240),EPSG:4326
U Eppendorfer Baum,de:02000:90002::900024,"114,N605",2,"Nachtbus, Stadtbus",220,POINT (9.983860 53.583770),EPSG:4326
Haynstraße,de:02000:90003::900026,"114,N605",2,"Nachtbus, Stadtbus",220,POINT (9.983310 53.586250),EPSG:4326
Bezirksamt Hamburg-Nord,de:02000:90004::900030,"114,N605",2,"Nachtbus, Stadtbus",220,POINT (9.987250 53.590260),EPSG:4326
Eppendorfer Marktplatz,de:02000:90005::900034,"114,392,M20,M22,M25,N600,N605,X22",8,"Expressbus, Metrobus, Nachtbus, Stadtbus",1194,POINT (9.989064 53.593034),EPSG:4326
U Kellinghusenstraße,de:02000:90006::900171,"M22,M25",2,Metrobus,353,POINT (9.991680 53.589290),EPSG:4326
Schubackstraße,de:02000:90007::900075,"114,392",2,Stadtbus,275,POINT (9.989130 53.597410),EPSG:4326
U Lattenkamp,de:02000:90008:2:900079,"114,281,292,392",4,Stadtbus,137,POINT (9.995160 53.600561),EPSG:4326
Eppendorfer Weg (Ost),de:02000:90010::900042,"M5,N604,X35",3,"Expressbus, Metrobus, Nachtbus",688,POINT (9.972284 53.581695),EPSG:4326
Gärtnerstraße,de:02000:90011:1:900044,"113,281,M20,M25,M5,N600,N604,X35",8,"Expressbus, Metrobus, Nachtbus, Stadtbus",1303,POINT (9.969578 53.584089),EPSG:4326
Kottwitzstraße,de:02000:90012::900055,"M20,M25,N600",3,"Metrobus, Nachtbus",450,POINT (9.964731 53.580721),EPSG:4326
Löwenstraße (Facharztklinik),de:02000:90013::900053,"M20,M25,N600",3,"Metrobus, Nachtbus",467,POINT (9.972520 53.587670),EPSG:4326
UK Eppendorf,de:02000:90014::900060,"113,M20,M25,N600,X35",5,"Expressbus, Metrobus, Nachtbus, Stadtbus",599,POINT (9.976338 53.589126),EPSG:4326
Veilchenweg (Ost),de:02000:90016::900063,"281,M5,N604",3,"Metrobus, Nachtbus, Stadtbus",602,POINT (9.967966 53.588674),EPSG:4326
Brunsberg,de:02000:90017::900065,"281,M5,N604",3,"Metrobus, Nachtbus, Stadtbus",602,POINT (9.966652 53.593811),EPSG:4326
Moltrechtweg,de:02000:90018::900061,"M23,M28",2,Metrobus,346,POINT (10.007370 53.616305),EPSG:4326
Sophienterrasse,de:02000:90020::900169,M19,1,Metrobus,292,POINT (9.993334 53.576677),EPSG:4326
Harvestehuder Weg,de:02000:90021::900167,M19,1,Metrobus,292,POINT (9.993936 53.579409),EPSG:4326
Streekbrücke,de:02000:90022::900165,M19,1,Metrobus,292,POINT (9.994830 53.583510),EPSG:4326
Maria-Louisen-Straße,de:02000:90023::900163,M19,1,Metrobus,292,POINT (10.003033 53.587400),EPSG:4326
U Hudtwalckerstraße,de:02000:90024::900089,"M20,M25,N600,X22",4,"Expressbus, Metrobus, Nachtbus",683,POINT (9.996340 53.594120),EPSG:4326
Lattenkampstieg,de:02000:90025::900093,"M19,N606",2,"Metrobus, Nachtbus",306,POINT (9.996940 53.598400),EPSG:4326
Braamkamp,de:02000:90026::900095,"M19,N606",2,"Metrobus, Nachtbus",306,POINT (9.997052 53.602044),EPSG:4326
Wilhelm-Metzger-Straße,de:02000:90027::900097,"M19,N606",2,"Metrobus, Nachtbus",306,POINT (9.999592 53.604607),EPSG:4326
Carl-Cohn-Straße,de:02000:90028::900099,"M19,N606",2,"Metrobus, Nachtbus",306,POINT (10.005060 53.607240),EPSG:4326
Hindenburgstraße,de:02000:90029:2:900101,"118,179,M19,M23,M28,N606",6,"Metrobus, Nachtbus, Stadtbus",872,POINT (10.011761 53.609017),EPSG:4326
Sengelmannstraße (Mitte),de:02000:90030::900112,"118,N606",2,"Nachtbus, Stadtbus",110,POINT (10.019339 53.614221),EPSG:4326
Brabandstraße,de:02000:90031::900179,"M23,M28",2,Metrobus,346,POINT (10.009220 53.612850),EPSG:4326
Sydneystraße,de:02000:90032::900139,"118,179,M20,M23,M26,M28",6,"Metrobus, Stadtbus",848,POINT (10.017865 53.605258),EPSG:4326
Manilabrücke,de:02000:90033::900150,"118,179,M20,M23,M28",5,"Metrobus, Stadtbus",703,POINT (10.021580 53.607012),EPSG:4326
Kapstadtring,de:02000:90034::900152,"118,179,M20,M23,M26,M28",6,"Metrobus, Stadtbus",908,POINT (10.025034 53.605441),EPSG:4326
Stiftung Alsterdorf,de:02000:90035::900116,179,1,Stadtbus,110,POINT (10.022619 53.615220),EPSG:4326
Alsterdorfer Straße/Überseekolleg,de:02000:90036::900118,179,1,Stadtbus,110,POINT (10.027380 53.617576),EPSG:4326
U S Ohlsdorf (Fuhlsbüttler Straße),de:02000:90037::900126,"172,179,392,N607",4,"Nachtbus, Stadtbus",266,POINT (10.033298 53.621185),EPSG:4326
Maienweg,de:02000:90038::900192,174,1,Stadtbus,154,POINT (10.026027 53.622248),EPSG:4326
Tarpenbekstraße,de:02000:90039::900069,"392,M22,X22,X35",4,"Expressbus, Metrobus, Stadtbus",595,POINT (9.983940 53.594390),EPSG:4326
Dakarweg,de:02000:90041::900159,"118,179,M23,M26",4,"Metrobus, Stadtbus",497,POINT (10.025116 53.602799),EPSG:4326
U Alsterdorf,de:02000:90042::900054,"118,179,M19,M23,M26,M28,N606",7,"Metrobus, Nachtbus, Stadtbus",749,POINT (10.011809 53.606858),EPSG:4326
Knappe Böge,de:02000:90045::900109,"118,179,N606",3,"Nachtbus, Stadtbus",220,POINT (10.015496 53.612382),EPSG:4326
U S Ohlsdorf (Alsterdorfer Straße),de:02000:90046::900132,"172,179",2,Stadtbus,103,POINT (10.032810 53.619790),EPSG:4326
Im Grünen Grunde,de:02000:90047::900123,172,1,Stadtbus,49,POINT (10.031495 53.622992),EPSG:4326
Bebelallee,de:02000:90048::900198,"292,392",2,Stadtbus,115,POINT (9.997730 53.605140),EPSG:4326
U Sengelmannstraße,de:02000:90049::900161,118,1,Stadtbus,30,POINT (10.022046 53.608928),EPSG:4326
U S Ohlsdorf (Im Grünen Grunde),de:02000:90050::900121,"172,174,179,392",4,Stadtbus,155,POINT (10.030977 53.621006),EPSG:4326
UK Eppendorf (Haupteingang),de:02000:90054::900541,"113,281",2,Stadtbus,55,POINT (9.974682 53.589427),EPSG:4326
Nesselstraße,de:02000:90055::900038,174,1,Stadtbus,77,POINT (10.019430 53.618140),EPSG:4326
Nedderfeld (Kehre),de:02000:91000::910000,M5,1,Metrobus,132,POINT (9.963037 53.603869),EPSG:4326
Röntgenstraße,de:02000:91001::910016,"118,174,N606",3,"Nachtbus, Stadtbus",264,POINT (10.011353 53.623523),EPSG:4326
Alsterdorfer Damm,de:02000:91003::910028,"292,392",2,Stadtbus,165,POINT (9.999080 53.613580),EPSG:4326
Alsterkrugchaussee 244,de:02000:91004::910029,"292,392",2,Stadtbus,165,POINT (9.995485 53.610373),EPSG:4326
Inselstraße,de:02000:91005::900011,"292,392",2,Stadtbus,115,POINT (9.994045 53.606435),EPSG:4326
Orchideenstieg,de:02000:91006::900010,"114,214,281,292",4,Stadtbus,387,POINT (9.991060 53.602530),EPSG:4326
Nedderfeld (Anscharhöhe),de:02000:91007:1:900009,"281,N605,X35",3,"Expressbus, Nachtbus, Stadtbus",200,POINT (9.984262 53.600961),EPSG:4326
Köppenstraße,de:02000:91009::910049,"114,214,N605,X35",4,"Expressbus, Nachtbus, Stadtbus",319,POINT (9.978440 53.607330),EPSG:4326
Am Licentiatenberg,de:02000:91012::910033,"114,M23,N605,X35",4,"Expressbus, Metrobus, Nachtbus, Stadtbus",459,POINT (9.983440 53.614070),EPSG:4326
Stavenhagenstraße,de:02000:91013::910055,M23,1,Metrobus,209,POINT (9.968670 53.610140),EPSG:4326
Niendorfer Straße,de:02000:91014::910057,"M23,M5,N604",3,"Metrobus, Nachtbus",459,POINT (9.958270 53.610190),EPSG:4326
Nedderfeld,de:02000:91015::910061,"281,M5,N604",3,"Metrobus, Nachtbus, Stadtbus",434,POINT (9.962057 53.603387),EPSG:4326
Siemersplatz,de:02000:91016:1:900007,"281,392,M22,M5,N604,X22",6,"Expressbus, Metrobus, Nachtbus, Stadtbus",1213,POINT (9.963904 53.599810),EPSG:4326
Grelckstraße,de:02000:91019::900005,391,1,Stadtbus,8,POINT (9.953405 53.602303),EPSG:4326
Hinter der Lieth,de:02000:91020::910072,391,1,Stadtbus,8,POINT (9.955230 53.605690),EPSG:4326
Vogt-Cordes-Damm,de:02000:91021::910076,"391,M23,M5,N604",4,"Metrobus, Nachtbus, Stadtbus",467,POINT (9.952030 53.613660),EPSG:4326
U Niendorf Markt,de:02000:91022::910080,"191,391,M23,M24,M5,N604",6,"Metrobus, Nachtbus, Stadtbus",585,POINT (9.952102 53.619361),EPSG:4326
Bindfeldweg,de:02000:91023::910084,"191,M5",2,"Metrobus, Stadtbus",367,POINT (9.941250 53.622710),EPSG:4326
Freizeitbad Bondenwald,de:02000:91024::910085,"191,M5",2,"Metrobus, Stadtbus",367,POINT (9.937094 53.626181),EPSG:4326
Fuhlsbütteler Weg,de:02000:91025::910088,"191,M24,N604",3,"Metrobus, Nachtbus, Stadtbus",329,POINT (9.954757 53.622595),EPSG:4326
Helvetierweg,de:02000:91026::910091,"191,N604",2,"Nachtbus, Stadtbus",164,POINT (9.959000 53.626960),EPSG:4326
Krähenweg,de:02000:91027::910092,"191,N604",2,"Nachtbus, Stadtbus",164,POINT (9.962117 53.630472),EPSG:4326
Langobardenweg,de:02000:91028::910093,"191,N604",2,"Nachtbus, Stadtbus",164,POINT (9.966620 53.634820),EPSG:4326
Grotkoppelweg,de:02000:91029::910094,"191,N604",2,"Nachtbus, Stadtbus",164,POINT (9.970303 53.639718),EPSG:4326
Moorrand,de:02000:91030::910095,"191,N604",2,"Nachtbus, Stadtbus",164,POINT (9.972600 53.643260),EPSG:4326
Suhrenkamp,de:02000:91031::900012,"118,174,N606",3,"Nachtbus, Stadtbus",264,POINT (10.014058 53.619259),EPSG:4326
Heselstücken,de:02000:91032::910120,"292,392,M23",3,"Metrobus, Stadtbus",377,POINT (10.000160 53.617930),EPSG:4326
An der Lohe,de:02000:91033::910101,"M24,N604",2,"Metrobus, Nachtbus",165,POINT (9.952630 53.623834),EPSG:4326
Herzog-Bruno-Weg,de:02000:91034::910103,"M24,N604",2,"Metrobus, Nachtbus",165,POINT (9.947032 53.625490),EPSG:4326
Graf-Anton-Weg,de:02000:91035::910105,"M24,N604",2,"Metrobus, Nachtbus",165,POINT (9.944110 53.627420),EPSG:4326
Wendlohstraße,de:02000:91036:2:910109,"195,M24,N604",3,"Metrobus, Nachtbus, Stadtbus",221,POINT (9.939250 53.629860),EPSG:4326
Vietinghoffweg,de:02000:91037::910111,"195,M24,N604",3,"Metrobus, Nachtbus, Stadtbus",221,POINT (9.940727 53.633507),EPSG:4326
Gottschalkweg,de:02000:91038::910113,"195,M24,N604",3,"Metrobus, Nachtbus, Stadtbus",221,POINT (9.943352 53.635726),EPSG:4326
U Niendorf Nord,de:02000:91040:1:910117,"195,284,M21,M24,N604,X95",6,"Expressbus, Metrobus, Nachtbus, Stadtbus",434,POINT (9.949456 53.640438),EPSG:4326
Nedderfeld Center,de:02000:91041::910130,281,1,Stadtbus,104,POINT (9.976433 53.601597),EPSG:4326
Jägerlauf,de:02000:91042::910132,281,1,Stadtbus,104,POINT (9.967742 53.603081),EPSG:4326
Bekstück,de:02000:91043::910039,M23,1,Metrobus,209,POINT (9.964640 53.609950),EPSG:4326
Klotzenmoor (Mitte),de:02000:91046::910166,214,1,Stadtbus,10,POINT (9.983320 53.609470),EPSG:4326
Israelitisches Krankenhaus,de:02000:91047::910013,292,1,Stadtbus,50,POINT (9.989530 53.605697),EPSG:4326
Paeplowstieg,de:02000:91048::910148,"114,M23,N605",3,"Metrobus, Nachtbus, Stadtbus",405,POINT (9.987479 53.616453),EPSG:4326
Großer Ring,de:02000:91049::910175,284,1,Stadtbus,148,POINT (9.926520 53.641600),EPSG:4326
Wunderbrunnen,de:02000:91050::910177,284,1,Stadtbus,148,POINT (9.926400 53.646780),EPSG:4326
Lufthansa-Basis (Haupteingang),de:02000:91051::910181,"114,292,392,M23,M28,N605",6,"Metrobus, Nachtbus, Stadtbus",556,POINT (9.996936 53.621570),EPSG:4326
Vielohweg (West),de:02000:91053::910173,284,1,Stadtbus,148,POINT (9.924192 53.639210),EPSG:4326
Obenhauptstraße,de:02000:91055::900543,M28,1,Metrobus,134,POINT (10.006910 53.620050),EPSG:4326
Ermlandweg,de:02000:92001::920006,"193,M24",2,"Metrobus, Stadtbus",291,POINT (9.992330 53.649010),EPSG:4326
Wrangelkoppel,de:02000:92002::920007,"193,M24",2,"Metrobus, Stadtbus",291,POINT (9.996348 53.648454),EPSG:4326
Samlandweg,de:02000:92003::920008,"193,M24",2,"Metrobus, Stadtbus",291,POINT (10.003080 53.648650),EPSG:4326
Rittmerskamp,de:02000:92004::920009,"193,M24",2,"Metrobus, Stadtbus",291,POINT (10.007800 53.648150),EPSG:4326
U Langenhorn Markt (Krohnstieg),de:02000:92005::920012,"192,193,292,M24,N606",5,"Metrobus, Nachtbus, Stadtbus",532,POINT (10.017844 53.649414),EPSG:4326
Sperlingsweg,de:02000:92008:1:910003,"191,M24,N604,X95",4,"Expressbus, Metrobus, Nachtbus, Stadtbus",441,POINT (9.974772 53.645559),EPSG:4326
Wördenmoorweg,de:02000:92009::920030,"192,N606",2,"Nachtbus, Stadtbus",222,POINT (10.019450 53.654950),EPSG:4326
Am Schulwald,de:02000:92010::920032,"193,M24",2,"Metrobus, Stadtbus",296,POINT (10.027262 53.650148),EPSG:4326
Timmerloh,de:02000:92011::920034,"192,N606",2,"Nachtbus, Stadtbus",222,POINT (10.020140 53.657920),EPSG:4326
Lademannbogen,de:02000:92012::920161,"193,M24",2,"Metrobus, Stadtbus",260,POINT (10.036795 53.648752),EPSG:4326
Glashütter Landstraße,de:02000:92013::920162,M24,1,Metrobus,225,POINT (10.041433 53.647773),EPSG:4326
Brillkamp,de:02000:92014::710001,M24,1,Metrobus,225,POINT (10.048813 53.646698),EPSG:4326
Wattkorn,de:02000:92015::920038,"192,N606",2,"Nachtbus, Stadtbus",222,POINT (10.023800 53.664750),EPSG:4326
Hohe Liedt,de:02000:92016::920039,"192,N606",2,"Nachtbus, Stadtbus",222,POINT (10.025935 53.669873),EPSG:4326
Klinikum Nord (Heidberg),de:02000:92017::920040,"192,N606",2,"Nachtbus, Stadtbus",222,POINT (10.028100 53.674890),EPSG:4326
Hasloher Kehre,de:02000:92018::920041,"192,N606",2,"Nachtbus, Stadtbus",222,POINT (10.030883 53.679277),EPSG:4326
U Langenhorn Nord,de:02000:92019::920078,192,1,Stadtbus,110,POINT (10.018790 53.661380),EPSG:4326
Lademannbogen (West),de:02000:92023::920037,193,1,Stadtbus,36,POINT (10.032590 53.647830),EPSG:4326
U Ochsenzoll,de:02000:92029:1:920002,"278,292,7550,7551,N606",5,"Nachtbus, Stadtbus",253,POINT (10.000901 53.677580),EPSG:4326
Klinikum Nord (Ochsenzoll),de:02000:92030::920109,"292,N606",2,"Nachtbus, Stadtbus",236,POINT (10.002411 53.672036),EPSG:4326
Tarpen,de:02000:92031::920110,"292,N606",2,"Nachtbus, Stadtbus",236,POINT (10.001400 53.665610),EPSG:4326
Oehleckerring,de:02000:92032::920111,"292,N606",2,"Nachtbus, Stadtbus",236,POINT (10.002670 53.660370),EPSG:4326
Foorthkamp,de:02000:92033::920112,"292,N606",2,"Nachtbus, Stadtbus",236,POINT (10.004488 53.657302),EPSG:4326
Dreyerpfad,de:02000:92034::920113,"292,N606",2,"Nachtbus, Stadtbus",236,POINT (10.006607 53.653825),EPSG:4326
Reestück,de:02000:92035::920114,"292,N606",2,"Nachtbus, Stadtbus",236,POINT (10.009137 53.650105),EPSG:4326
Lentersweg,de:02000:92036::920005,172,1,Stadtbus,50,POINT (10.027220 53.639558),EPSG:4326
