{https://registry.gdi-de.org/id/de.hh.up}name,{https://registry.gdi-de.org/id/de.hh.up}dhid,{https://registry.gdi-de.org/id/de.hh.up}linien,{https://registry.gdi-de.org/id/de.hh.up}linienzahl,{https://registry.gdi-de.org/id/de.hh.up}art,{https://registry.gdi-de.org/id/de.hh.up}abfahrten,{https://registry.gdi-de.org/id/de.hh.up}geom,CRS
Bökenbarg,de:02000:72045::720119,"176,276,474,574",4,Stadtbus,251,POINT (572654.194767 5950327.275892),EPSG:25832
Mesterbrooksweg,de:02000:72046::720122,"176,276,474,574",4,Stadtbus,222,POINT (572808.032590 5951265.487002),EPSG:25832
Lohe,de:02000:72047::720123,"176,276,474,478,574",5,Stadtbus,213,POINT (572986.000252 5951666.619153),EPSG:25832
Trilluper Weg,de:02000:72048::720021,"176,276,478",3,Stadtbus,176,POINT (573245.234932 5951553.819613),EPSG:25832
Duvenstedter Triftweg,de:02000:72049::720015,"176,276",2,Stadtbus,156,POINT (573726.149329 5951381.787294),EPSG:25832
Wohldorf,de:02000:72050::720126,"176,276",2,Stadtbus,156,POINT (573937.749881 5951165.890047),EPSG:25832
Alsterblick,de:02000:72051::720127,"176,276",2,Stadtbus,156,POINT (574187.012073 5950655.305936),EPSG:25832
U Ohlstedt,de:02000:72052::720129,"176,276",2,Stadtbus,78,POINT (575064.150321 5950189.383315),EPSG:25832
Bredenbekstraße,de:02000:72053::720128,"176,276",2,Stadtbus,78,POINT (574789.624048 5949927.952184),EPSG:25832
Specksaalredder,de:02000:72059::720144,"176,276,474,574",4,Stadtbus,251,POINT (572856.208914 5950893.173781),EPSG:25832
Poppenbütteler Berg,de:02000:72060::720147,176,1,Stadtbus,123,POINT (571524.135293 5947215.376300),EPSG:25832
Garleff-Bindt-Weg,de:02000:72061::720148,176,1,Stadtbus,123,POINT (571217.613252 5946896.801747),EPSG:25832
Mühlenredder,de:02000:72062::720622,478,1,Stadtbus,20,POINT (574524.018797 5951888.871374),EPSG:25832
Wragekamp,de:02000:72801::728001,"474,478,574",3,Stadtbus,39,POINT (573096.315363 5951957.445323),EPSG:25832
Thadenstraße (West),de:02000:80000::800077,"115,N610",2,"Nachtbus, Stadtbus",111,POINT (562967.248338 5934518.587748),EPSG:25832
Friedhof Nienstedten,de:02000:80001::800009,286,1,Stadtbus,72,POINT (555874.603161 5934387.940297),EPSG:25832
Nienstedtener Marktplatz,de:02000:80002::800011,"286,392",2,Stadtbus,132,POINT (555962.063439 5934219.855202),EPSG:25832
Sieberlingstraße,de:02000:80003,"112,286,392",3,Stadtbus,246,POINT (555956.664648 5933837.042260),EPSG:25832
Elbschloßstraße (Seegerichtshof),de:02000:80004,"112,286,392",3,Stadtbus,246,POINT (556413.302835 5933717.863135),EPSG:25832
Teufelsbrück (Fähre),de:02000:80005::800019,"111,112,286,392,M21,X86",6,"Expressbus, Metrobus, Stadtbus",444,POINT (557235.344729 5933537.428727),EPSG:25832
Händelstraße,de:02000:80006::800059,M16,1,Metrobus,204,POINT (560018.194243 5935164.287626),EPSG:25832
Neumühlen/Övelgönne (Fähre),de:02000:80011::800074,113,1,Stadtbus,98,POINT (560640.201312 5933207.279578),EPSG:25832
Lawaetzhaus,de:02000:80012::800073,113,1,Stadtbus,195,POINT (560984.066209 5933217.475367),EPSG:25832
Paul-Roosen-Straße,de:02000:80013::800100,"115,N610",2,"Nachtbus, Stadtbus",111,POINT (563230.216863 5934239.336216),EPSG:25832
Neumühler Kirchenweg,de:02000:80014:1:800078,"111,113",2,Stadtbus,317,POINT (561463.559663 5933289.140470),EPSG:25832
Gerichtstraße,de:02000:80016:1:800099,"183,M15,M20,M25,N600",5,"Metrobus, Nachtbus, Stadtbus",792,POINT (562474.491329 5934509.691343),EPSG:25832
U St.Pauli,de:02000:80017:4:800035,"112,M16,N601,N607,N608,N609,N610,N641",8,"Metrobus, Nachtbus, Stadtbus",460,POINT (564229.795004 5933899.804193),EPSG:25832
Davidstraße,de:02000:80018:1:800033,"111,112,M16,N601,N607,N608,N609,N610,N641",9,"Metrobus, Nachtbus, Stadtbus",581,POINT (563744.064946 5933831.131320),EPSG:25832
S Reeperbahn,de:02000:80019:1:800031,"111,112,115,M16,N601,N607,N608,N609,N610,N641",10,"Metrobus, Nachtbus, Stadtbus",692,POINT (563306.526378 5933848.801533),EPSG:25832
U S Landungsbrücken,de:02000:80020:3:800108,"111,M2,N608",3,"Metrobus, Nachtbus, Stadtbus",350,POINT (564233.499138 5933447.365822),EPSG:25832
St.Pauli Hafenstraße,de:02000:80021:1:800080,M2,1,Metrobus,214,POINT (563829.291293 5933497.457470),EPSG:25832
Fischmarkt,de:02000:80022:1:800223,M2,1,Metrobus,214,POINT (563020.544863 5933481.066919),EPSG:25832
Große Bergstraße,de:02000:80023:3:800322,"112,115,M16,N601,N609,N641",6,"Metrobus, Nachtbus, Stadtbus",525,POINT (562720.954123 5934020.018393),EPSG:25832
Goethestraße,de:02000:80024::800082,"112,115,M16",3,"Metrobus, Stadtbus",252,POINT (562294.953391 5934083.828452),EPSG:25832
Altonaer Poststraße,de:02000:80025:2:800103,"112,115,M16,N601,N609,N641",6,"Metrobus, Nachtbus, Stadtbus",290,POINT (562345.174733 5933871.019954),EPSG:25832
Bf. Altona,de:02000:80026::800090,"111,112,113,115,150,183,250,288,M1,M15,M16,M2,M20,M25,N600,N601,N609,N641,X86",19,"Expressbus, Metrobus, Nachtbus, Stadtbus",1834,POINT (561882.196207 5934032.847318),EPSG:25832
Bahrenfelder Straße,de:02000:80027:2:800201,"250,M1,N601",3,"Metrobus, Nachtbus, Stadtbus",175,POINT (561506.735768 5933903.499692),EPSG:25832
Zum Hünengrab (DESY),de:02000:80028::800125,"M1,N601",2,"Metrobus, Nachtbus",244,POINT (558310.558796 5936278.889509),EPSG:25832
Hein-Hoyer-Straße,de:02000:80029::800180,"N601,N607,N608,N609,N610,N641",6,Nachtbus,43,POINT (563716.281038 5934029.301943),EPSG:25832
Große Brunnenstraße,de:02000:80030:2:800200,"250,M1,N601",3,"Metrobus, Nachtbus, Stadtbus",175,POINT (561346.210516 5933931.645638),EPSG:25832
Tietzestraße,de:02000:81018::810030,M22,1,Metrobus,198,POINT (555118.262383 5935617.196980),EPSG:25832
Bleickenallee (Kinderkrankenhaus),de:02000:80031::800182,"250,M1,N601",3,"Metrobus, Nachtbus, Stadtbus",347,POINT (560804.444343 5933974.638940),EPSG:25832
Kreuzkirche Ottensen,de:02000:80032::800184,"115,150,250,M1,N601",5,"Metrobus, Nachtbus, Stadtbus",608,POINT (560763.671387 5934277.112700),EPSG:25832
Griegstraße,de:02000:80033::800185,"115,150,250,M1,N601",5,"Metrobus, Nachtbus, Stadtbus",608,POINT (560291.931389 5934323.267612),EPSG:25832
Behringstraße (AK Altona),de:02000:80034:1:800188,"115,150,250,284,M1,N601,N611",7,"Metrobus, Nachtbus, Stadtbus",949,POINT (559710.297443 5934587.705838),EPSG:25832
AK Altona (Eingang),de:02000:80035::800192,"150,250,284,M1,N611",5,"Metrobus, Nachtbus, Stadtbus",296,POINT (559514.894313 5934416.879234),EPSG:25832
Kleine Marienstraße,de:02000:80036::800248,N641,1,Nachtbus,1,POINT (563186.379525 5934020.078090),EPSG:25832
Rothestraße,de:02000:80037::800207,M15,1,Metrobus,231,POINT (561552.908818 5933602.964161),EPSG:25832
Fischers Allee,de:02000:80038::800208,M15,1,Metrobus,231,POINT (561105.006092 5933651.455220),EPSG:25832
Hohenzollernring,de:02000:80039::800214,M15,1,Metrobus,231,POINT (560730.379112 5933692.047946),EPSG:25832
Philosophenweg,de:02000:80040::800219,M15,1,Metrobus,231,POINT (560272.031706 5933757.879193),EPSG:25832
Wrangelpark,de:02000:80041::800220,M15,1,Metrobus,231,POINT (559741.273578 5933805.552472),EPSG:25832
Ernst-August-Straße,de:02000:80042:2:800221,M15,1,Metrobus,231,POINT (559471.857523 5933888.936647),EPSG:25832
Agathe-Lasch-Weg,de:02000:80043::800222,M15,1,Metrobus,175,POINT (559201.212281 5934110.153073),EPSG:25832
Reventlowstraße,de:02000:80044::800141,"115,286,M15",3,"Metrobus, Stadtbus",287,POINT (559000.169502 5934093.307337),EPSG:25832
Bernadottestraße,de:02000:80045::800142,286,1,Stadtbus,72,POINT (558971.637918 5933672.366973),EPSG:25832
Parkstraße,de:02000:80046::800225,"115,M15",2,"Metrobus, Stadtbus",100,POINT (558381.522641 5934163.833102),EPSG:25832
Hochrad,de:02000:80047::800226,"115,M15",2,"Metrobus, Stadtbus",99,POINT (557896.767625 5934265.045342),EPSG:25832
Marxsenweg,de:02000:80048::800227,115,1,Stadtbus,99,POINT (557406.932378 5934342.915369),EPSG:25832
S Klein Flottbek,de:02000:80049::800072,"115,M21",2,"Metrobus, Stadtbus",263,POINT (557049.085769 5934732.452180),EPSG:25832
Emkendorfstraße,de:02000:80050::800113,"115,286,M15",3,"Metrobus, Stadtbus",290,POINT (558992.002449 5934481.522185),EPSG:25832
S Othmarschen,de:02000:80051::800117,"115,186,284,286,M1,M15,N601",7,"Metrobus, Nachtbus, Stadtbus",599,POINT (558769.739236 5934825.896821),EPSG:25832
Böcklinstraße,de:02000:80052::800121,"186,284,286,M1,N601",5,"Metrobus, Nachtbus, Stadtbus",493,POINT (558755.142329 5935252.537900),EPSG:25832
Ebertallee,de:02000:80053:1:800123,"186,284,286,M1,N601",5,"Metrobus, Nachtbus, Stadtbus",493,POINT (558851.208968 5935809.111899),EPSG:25832
Trabrennbahn Bahrenfeld,de:02000:80054:1:800126,"284,286,M1,M2,M3,N601,N602,X3",8,"Expressbus, Metrobus, Nachtbus, Stadtbus",1181,POINT (559082.779835 5936462.793766),EPSG:25832
Kreuzfahrtterminal Altona,de:02000:80057::800086,111,1,Stadtbus,122,POINT (562025.014416 5933278.682847),EPSG:25832
Behnstraße,de:02000:80058::800003,M2,1,Metrobus,214,POINT (562444.970582 5933450.625578),EPSG:25832
Fischauktionshalle,de:02000:80059::800006,111,1,Stadtbus,122,POINT (563043.957810 5933326.871171),EPSG:25832
Sandberg,de:02000:80060::800005,111,1,Stadtbus,122,POINT (562578.802024 5933247.049529),EPSG:25832
S Diebsteich (Ostseite),de:02000:80062::800002,180,1,Stadtbus,270,POINT (561923.316415 5935710.203303),EPSG:25832
Am Born,de:02000:80063::800071,"115,150",2,Stadtbus,261,POINT (561224.519286 5934346.403843),EPSG:25832
S Ottensen,de:02000:80064::800643,"288,M2",2,"Metrobus, Stadtbus",276,POINT (561454.200019 5934920.013869),EPSG:25832
Große Rainstraße,de:02000:80066:1:800168,"288,M16,M2",3,"Metrobus, Stadtbus",238,POINT (561736.638069 5934323.827360),EPSG:25832
Osdorfer Weg,de:02000:80067:1:800256,M16,1,Metrobus,204,POINT (559323.440617 5935587.443306),EPSG:25832
Bahrenfelder Marktplatz,de:02000:80068::800255,M16,1,Metrobus,204,POINT (559796.070359 5935389.562078),EPSG:25832
S Bahrenfeld,de:02000:80069::800254,M16,1,Metrobus,204,POINT (560285.365846 5934940.711453),EPSG:25832
Grünebergstraße,de:02000:80070::800253,M16,1,Metrobus,204,POINT (560577.405247 5934743.060524),EPSG:25832
Daimlerstraße,de:02000:80071::800252,M16,1,Metrobus,204,POINT (561047.329269 5934522.134379),EPSG:25832
Flottbeker Kirche,de:02000:80072:2:800259,M16,1,Metrobus,204,POINT (558123.809728 5935525.541626),EPSG:25832
Hemmingstedter Weg,de:02000:80073::800032,"M16,M21",2,Metrobus,443,POINT (557380.100315 5935617.440510),EPSG:25832
Langkamp,de:02000:80074::800241,M21,1,Metrobus,239,POINT (557280.636829 5935253.808425),EPSG:25832
Holstenkamp (West),de:02000:80075::800268,288,1,Stadtbus,21,POINT (560180.392421 5936409.603617),EPSG:25832
Ostermeyerstraße,de:02000:80076::800244,"M16,M21",2,Metrobus,443,POINT (557377.952950 5935853.541872),EPSG:25832
Flurkamp,de:02000:80077::800296,"392,M16,M22",3,"Metrobus, Stadtbus",317,POINT (557272.616367 5936323.668464),EPSG:25832
Elbe-Einkaufszentrum,de:02000:80079::800282,"186,392,M1,M16,M21,M22,N601",7,"Metrobus, Nachtbus, Stadtbus",979,POINT (557115.116963 5936233.527867),EPSG:25832
Langelohstraße (Nord),de:02000:80080:2:800067,"392,M1,M21,M22,N601",5,"Metrobus, Nachtbus, Stadtbus",743,POINT (556065.324518 5936334.053262),EPSG:25832
Sternbergweg,de:02000:80081::800065,392,1,Stadtbus,60,POINT (556059.092047 5935401.280345),EPSG:25832
S Hochkamp,de:02000:80082::800064,392,1,Stadtbus,60,POINT (555865.666554 5935086.574288),EPSG:25832
Hafentreppe,de:02000:80083:1:800081,M2,1,Metrobus,214,POINT (563474.870923 5933439.268860),EPSG:25832
Windmühlenweg,de:02000:80085::800284,"186,M1,N601",3,"Metrobus, Nachtbus, Stadtbus",406,POINT (557530.850050 5936172.346641),EPSG:25832
Groß Flottbeker Straße,de:02000:80086::800285,186,1,Stadtbus,162,POINT (558250.629146 5935929.887464),EPSG:25832
Große Elbstraße,de:02000:80087::800066,111,1,Stadtbus,122,POINT (562457.486293 5933249.893267),EPSG:25832
Stutsmoor,de:02000:80088::800881,"M1,N601",2,"Metrobus, Nachtbus",244,POINT (558739.598774 5936356.046672),EPSG:25832
Knabeweg,de:02000:80089::800291,"392,M1,M21,M22,N601",5,"Metrobus, Nachtbus, Stadtbus",743,POINT (556678.461905 5936241.943501),EPSG:25832
Bertha-Uhl-Kamp,de:02000:80090::800297,M16,1,Metrobus,204,POINT (557731.476564 5935453.989936),EPSG:25832
Elbberg,de:02000:80091::800303,"111,113",2,Stadtbus,317,POINT (561742.506775 5933343.964055),EPSG:25832
S Diebsteich (Westseite),de:02000:80093::800310,180,1,Stadtbus,222,POINT (561781.451561 5935935.881258),EPSG:25832
Pepermölenbek,de:02000:80094::800087,111,1,Stadtbus,122,POINT (563155.675889 5933493.326631),EPSG:25832
Friedhof Holstenkamp,de:02000:80095::800321,288,1,Stadtbus,42,POINT (560387.296038 5936292.790265),EPSG:25832
Regerstraße (Ost),de:02000:80096::800320,288,1,Stadtbus,42,POINT (560762.801894 5936180.600533),EPSG:25832
Flottbeker Drift,de:02000:80097:1:800971,"186,M1,N601",3,"Metrobus, Nachtbus, Stadtbus",322,POINT (557956.897689 5936114.713112),EPSG:25832
Kleine Seilerstraße,de:02000:80099::800333,"N601,N607,N608,N609,N610,N641",6,Nachtbus,43,POINT (564060.715309 5934007.134702),EPSG:25832
Leunastraße,de:02000:80100::801001,288,1,Stadtbus,42,POINT (561264.892018 5935723.344861),EPSG:25832
Von-Sauer-Straße,de:02000:80101::800147,"M2,M3,N602,X3",4,"Expressbus, Metrobus, Nachtbus",851,POINT (560351.252840 5935590.040786),EPSG:25832
Große Freiheit,de:02000:80102::800336,"N601,N607,N608,N609,N610,N641",6,Nachtbus,43,POINT (563490.615429 5934064.521272),EPSG:25832
Fabrik,de:02000:80103::800053,"115,150",2,Stadtbus,261,POINT (561583.138279 5934586.956820),EPSG:25832
Bernhard-Nocht-Straße,de:02000:80104::800089,111,1,Stadtbus,122,POINT (563799.730188 5933564.927334),EPSG:25832
Blücherstraße,de:02000:80107::800356,"112,115,M16,N601,N609,N641",6,"Metrobus, Nachtbus, Stadtbus",526,POINT (563014.716959 5933804.735490),EPSG:25832
Pflegezentrum Lutherpark,de:02000:80109::801091,288,1,Stadtbus,21,POINT (560050.938045 5936494.337370),EPSG:25832
Schützenstraße (Mitte),de:02000:80111::800150,"M3,N602,X3",3,"Expressbus, Metrobus, Nachtbus",617,POINT (561554.529539 5935357.663167),EPSG:25832
Celsiusweg,de:02000:80114::800871,M2,1,Metrobus,234,POINT (561128.149774 5935187.443018),EPSG:25832
Platz der Arbeiterinnen,de:02000:80118::801181,113,1,Stadtbus,117,POINT (562189.097697 5934807.425992),EPSG:25832
Ohnsorgweg,de:02000:80121::801213,115,1,Stadtbus,99,POINT (557591.011077 5934351.834631),EPSG:25832
Tönninger Weg,de:02000:80419::800358,392,1,Stadtbus,30,POINT (556080.813978 5935852.622275),EPSG:25832
Röpers Weide,de:02000:80700:2:800701,"115,284,M1,N601",4,"Metrobus, Nachtbus, Stadtbus",421,POINT (559153.944588 5934631.812344),EPSG:25832
Baron-Voght-Straße (Mitte),de:02000:80986::809187,"115,M21",2,"Metrobus, Stadtbus",288,POINT (557300.128606 5934643.574475),EPSG:25832
Eva-Rühmkorf-Straße,de:02000:80988::809189,113,1,Stadtbus,117,POINT (562259.263010 5935010.459086),EPSG:25832
Wiesingerweg,de:02000:80992::809196,113,1,Stadtbus,114,POINT (563621.965828 5937614.912414),EPSG:25832
Grandweg (Süd),de:02000:80994::809198,113,1,Stadtbus,114,POINT (564040.809057 5937878.226565),EPSG:25832
U Osterstraße (Heußweg),de:02000:80995::809951,113,1,Stadtbus,114,POINT (563077.247683 5936956.672598),EPSG:25832
Hof Bockhorst,de:02000:81000::810012,M22,1,Metrobus,198,POINT (555397.017712 5935943.837067),EPSG:25832
Tinsdaler Heideweg,de:02000:81007::810010,189,1,Stadtbus,200,POINT (549120.257297 5936075.673258),EPSG:25832
Fruteweg,de:02000:81008::810013,189,1,Stadtbus,200,POINT (549760.419305 5936095.233079),EPSG:25832
Wittenbergener Weg (Mitte),de:02000:81009::810014,"189,388",2,Stadtbus,277,POINT (550188.810194 5936759.093556),EPSG:25832
Herwigredder,de:02000:81010::810015,"189,388",2,Stadtbus,257,POINT (550629.028716 5936707.521893),EPSG:25832
Haus Rissen,de:02000:81012::810017,189,1,Stadtbus,207,POINT (551393.736627 5936662.649285),EPSG:25832
Anne-Frank-Straße,de:02000:81013::810018,189,1,Stadtbus,207,POINT (552232.543923 5936077.464099),EPSG:25832
Krähenhorst,de:02000:81014::810019,189,1,Stadtbus,207,POINT (552558.411334 5935745.376485),EPSG:25832
Karstenstraße,de:02000:81015::810021,"189,286,388",3,Stadtbus,290,POINT (553061.840873 5935478.112944),EPSG:25832
Am Isfeld,de:02000:81019::810031,M22,1,Metrobus,198,POINT (555698.739992 5936208.258230),EPSG:25832
Reinheimerweg,de:02000:81020::810062,285,1,Stadtbus,11,POINT (553919.523086 5937442.359754),EPSG:25832
Grimmstraße,de:02000:81021::810063,285,1,Stadtbus,20,POINT (553889.799415 5937158.682189),EPSG:25832
Musäusstraße,de:02000:81022::810064,285,1,Stadtbus,20,POINT (554067.966912 5937154.046636),EPSG:25832
S Iserbrook,de:02000:81023::810067,285,1,Stadtbus,60,POINT (553860.573746 5936818.993428),EPSG:25832
Sülldorfer Landstraße,de:02000:81024::810081,"285,M1,N601",3,"Metrobus, Nachtbus, Stadtbus",328,POINT (554503.494850 5936709.555446),EPSG:25832
"Hamburg, Holtbarg",de:02000:81025,"285,M1,N601",3,"Metrobus, Nachtbus, Stadtbus",328,POINT (554449.900298 5937511.417786),EPSG:25832
Rupertistraße (Mitte),de:02000:81027::810084,286,1,Stadtbus,72,POINT (555521.920933 5934575.150978),EPSG:25832
Stauffenbergstraße,de:02000:81028::810085,286,1,Stadtbus,72,POINT (555123.703458 5934919.850143),EPSG:25832
Björnsonweg,de:02000:81029::810086,"286,388",2,Stadtbus,98,POINT (552553.589464 5935556.982046),EPSG:25832
Krankenhaus Tabea,de:02000:81030::810087,"286,388",2,Stadtbus,98,POINT (552366.578873 5935458.103053),EPSG:25832
Lichtheimweg,de:02000:81031::810088,"286,388",2,Stadtbus,98,POINT (551857.001458 5935538.144946),EPSG:25832
Falkenstein,de:02000:81032::810089,"286,388",2,Stadtbus,64,POINT (551646.110310 5935622.615713),EPSG:25832
Winckelmannstraße,de:02000:81033,112,1,Stadtbus,114,POINT (555395.531228 5934317.171377),EPSG:25832
Grotefendweg,de:02000:81034::810099,"M1,N601",2,"Metrobus, Nachtbus",223,POINT (554783.752061 5935616.048149),EPSG:25832
Darbovenstieg,de:02000:81035::810100,"M1,N601",2,"Metrobus, Nachtbus",223,POINT (554607.335592 5936147.817734),EPSG:25832
Isfeldstraße,de:02000:81036::810106,"M1,N601",2,"Metrobus, Nachtbus",244,POINT (555576.372627 5936394.074716),EPSG:25832
Am Botterbarg,de:02000:81037::810128,"M1,N601",2,"Metrobus, Nachtbus",122,POINT (555292.595093 5936487.061430),EPSG:25832
Heerbrook,de:02000:81038::810108,"M1,N601",2,"Metrobus, Nachtbus",244,POINT (554972.428337 5937042.117166),EPSG:25832
Schenefelder Holt,de:02000:81039::810111,"M1,N601",2,"Metrobus, Nachtbus",235,POINT (554930.464882 5937437.925283),EPSG:25832
Wulfsdal,de:02000:81040::810112,"M1,N601",2,"Metrobus, Nachtbus",219,POINT (553573.070692 5935896.679965),EPSG:25832
Siebenbuchen,de:02000:81041::810113,"M1,N601",2,"Metrobus, Nachtbus",219,POINT (553428.109669 5936356.778931),EPSG:25832
Blankeneser Friedhof,de:02000:81042::810114,"M1,N601",2,"Metrobus, Nachtbus",219,POINT (553152.362046 5936672.988477),EPSG:25832
S Sülldorf,de:02000:81043::810115,"M1,N601",2,"Metrobus, Nachtbus",219,POINT (552719.426497 5937133.220990),EPSG:25832
Sieversstücken,de:02000:81044::810117,"M1,N601",2,"Metrobus, Nachtbus",166,POINT (552061.784380 5937147.038805),EPSG:25832
Rissener Busch,de:02000:81045::810131,"388,N601",2,"Nachtbus, Stadtbus",63,POINT (550731.896344 5937021.008447),EPSG:25832
S Rissen,de:02000:81046::810461,"388,M1",2,"Metrobus, Stadtbus",186,POINT (550209.118085 5937337.226669),EPSG:25832
Oesterleystraße,de:02000:81047::810138,"388,488,588",3,Stadtbus,197,POINT (553763.099402 5935029.874399),EPSG:25832
Auguste-Baur-Straße,de:02000:81048:1:810139,"488,588",2,Stadtbus,95,POINT (553884.518732 5934780.917006),EPSG:25832
Strandtreppe,de:02000:81049::810142,488,1,Stadtbus,87,POINT (553741.044588 5934698.058059),EPSG:25832
Beckers Treppe,de:02000:81050::810143,488,1,Stadtbus,87,POINT (553537.241974 5934676.826012),EPSG:25832
Charitas-Bischoff-Treppe,de:02000:81051::810144,488,1,Stadtbus,87,POINT (553331.896411 5934789.064972),EPSG:25832
Kahlkamp,de:02000:81052::810145,488,1,Stadtbus,87,POINT (553218.856545 5934887.961514),EPSG:25832
Krögers Treppe (Fischerhaus),de:02000:81053::810146,488,1,Stadtbus,87,POINT (553214.937486 5934692.576966),EPSG:25832
Blankenese (Fähre),de:02000:81054::810147,488,1,Stadtbus,87,POINT (553242.061367 5934540.498313),EPSG:25832
Krumdal,de:02000:81055::810148,488,1,Stadtbus,87,POINT (552828.694313 5934652.035934),EPSG:25832
Falkentaler Weg,de:02000:81056::810149,488,1,Stadtbus,87,POINT (552401.878543 5934799.830342),EPSG:25832
Elbhöhenweg,de:02000:81057::810150,488,1,Stadtbus,87,POINT (552476.133036 5935056.815759),EPSG:25832
Waseberg,de:02000:81058::810151,488,1,Stadtbus,87,POINT (552857.171959 5935064.141105),EPSG:25832
Richard-Dehmel-Straße,de:02000:81059::810152,"388,488",2,Stadtbus,102,POINT (552907.604780 5935169.279840),EPSG:25832
Wilmans Park,de:02000:81060::810153,"388,488",2,Stadtbus,102,POINT (553260.179162 5935217.767149),EPSG:25832
Kirschtenstraße,de:02000:81061::810154,"388,488",2,Stadtbus,102,POINT (553442.543027 5935174.700311),EPSG:25832
